id,x,y
35,-7.27865,2.72331
35,-7.30654,2.74519
35,-7.31532,2.75251
35,-7.32684,2.76092
35,-7.33292,2.76999
36,-6.80199,2.30676
36,-6.84138,2.30663
36,-6.90033,2.30576
36,-6.93113,2.30226
36,-6.96661,2.30426
36,-6.9943,2.30436
36,-6.99742,2.32292
36,-6.99836,2.34063
36,-6.99968,2.37314
36,-7.00021,2.38795
36,-7.0007,2.40766
36,-7.00145,2.4237
36,-7.0017,2.43167
36,-7.00143,2.44517
36,-7.00139,2.44609
36,-7.00135,2.45156
36,-7.00161,2.46384
36,-7.00218,2.47137
36,-7.00304,2.49279
36,-7.00321,2.50471
36,-7.00347,2.51565
36,-7.00269,2.52198
36,-7.00223,2.52528
36,-7.0035,2.54263
36,-7.00365,2.55295
36,-7.00413,2.56228
36,-7.00462,2.56837
36,-7.00496,2.57114
36,-7.00507,2.57362
36,-7.0067,2.57718
36,-7.0186,2.58031
36,-7.03562,2.58336
36,-7.06064,2.58659
36,-7.08985,2.59059
36,-7.10082,2.59242
36,-7.11329,2.59578
36,-7.16625,2.63555
36,-7.19104,2.65485
36,-7.19948,2.66137
36,-7.22509,2.68146
36,-7.2459,2.69803
36,-7.25741,2.70742
36,-7.27518,2.72185
36,-7.30344,2.74396
36,-7.31559,2.75376
36,-7.32111,2.758
36,-7.32267,2.75854
36,-7.326,2.76063
36,-7.33286,2.77177
37,-6.80197,2.30754
37,-6.80441,2.30813
37,-6.824,2.30762
37,-6.84515,2.30719
37,-6.86203,2.30659
37,-6.90157,2.30639
37,-6.91247,2.30602
37,-6.92299,2.30464
37,-6.93371,2.30303
37,-6.96617,2.30477
37,-6.97527,2.30544
37,-6.9947,2.30519
37,-6.9979,2.32205
37,-6.99906,2.3418
37,-6.99909,2.3605
37,-6.99922,2.3661
37,-6.9999,2.38311
37,-6.99988,2.40952
37,-7.00014,2.42397
37,-7.00068,2.43401
37,-7.00094,2.44004
37,-7.00129,2.44659
37,-7.00092,2.44816
37,-7.00114,2.46973
37,-7.00194,2.49956
37,-7.00249,2.51509
37,-7.00185,2.52369
37,-7.00268,2.52641
37,-7.00276,2.53583
37,-7.00261,2.55347
37,-7.00271,2.56069
37,-7.00372,2.57116
37,-7.00404,2.57204
37,-7.00419,2.57375
37,-7.00386,2.57613
37,-7.01871,2.5813
37,-7.03344,2.58373
37,-7.07361,2.58946
37,-7.10101,2.59305
37,-7.11413,2.59637
37,-7.1219,2.6008
37,-7.1371,2.61297
37,-7.17515,2.643
37,-7.18653,2.65221
37,-7.20441,2.66566
37,-7.21396,2.67324
37,-7.23204,2.68783
37,-7.24999,2.70201
37,-7.26563,2.71414
37,-7.27423,2.72084
37,-7.29346,2.73653
37,-7.31998,2.75671
37,-7.3204,2.75706
37,-7.3205,2.75741
37,-7.32502,2.76054
37,-7.33104,2.76536
37,-7.33304,2.77106
38,-6.80084,2.30717
38,-6.80274,2.30842
38,-6.81855,2.30825
38,-6.84641,2.30728
38,-6.89718,2.30596
38,-6.92928,2.30265
38,-6.96061,2.3038
38,-6.9952,2.30447
38,-6.99694,2.30614
38,-6.99761,2.32592
38,-6.99841,2.34214
38,-6.99948,2.37052
38,-6.99963,2.3897
38,-6.99978,2.40611
38,-7.00011,2.42148
38,-7.00055,2.43794
38,-7.00055,2.44775
38,-7.00071,2.45806
38,-7.00147,2.47526
38,-7.00216,2.49523
38,-7.00205,2.51789
38,-7.00151,2.52362
38,-7.00187,2.52816
38,-7.002,2.53254
38,-7.00227,2.54298
38,-7.00237,2.5514
38,-7.00248,2.55822
38,-7.00381,2.57519
38,-7.02114,2.58175
38,-7.06467,2.58809
38,-7.07936,2.58981
38,-7.08363,2.59004
38,-7.09918,2.59247
38,-7.11467,2.59666
38,-7.12622,2.60437
38,-7.17074,2.64006
38,-7.19942,2.66252
38,-7.23623,2.69137
38,-7.24982,2.70189
38,-7.26413,2.71313
38,-7.27931,2.72516
38,-7.29745,2.73941
38,-7.30541,2.7458
38,-7.31404,2.75287
38,-7.32073,2.75808
38,-7.32346,2.76001
38,-7.32654,2.76225
38,-7.33288,2.77028
39,-6.80203,2.3079
39,-6.81005,2.30811
39,-6.8479,2.30692
39,-6.89871,2.30562
39,-6.93434,2.30189
39,-6.96539,2.30383
39,-6.99501,2.30419
39,-6.99771,2.30896
39,-6.99799,2.31716
39,-6.99887,2.33963
39,-6.99932,2.35803
39,-7.00003,2.37067
39,-7.00022,2.38547
39,-7.00012,2.40011
39,-7.00049,2.44234
39,-7.00053,2.44561
39,-7.00069,2.44626
39,-7.00198,2.49736
39,-7.0022,2.51187
39,-7.00158,2.5225
39,-7.00235,2.52673
39,-7.00337,2.55229
39,-7.00394,2.56607
39,-7.00427,2.5684
39,-7.00417,2.5688
39,-7.00436,2.56919
39,-7.00445,2.57454
39,-7.02171,2.5814
39,-7.03627,2.58378
39,-7.0495,2.58553
39,-7.08192,2.58996
39,-7.09458,2.59158
39,-7.10553,2.59372
39,-7.11588,2.59716
39,-7.12666,2.60387
39,-7.15137,2.62303
39,-7.17272,2.63939
39,-7.18628,2.65031
39,-7.20037,2.6619
39,-7.2237,2.6803
39,-7.24393,2.69513
39,-7.26387,2.71058
39,-7.28672,2.72822
39,-7.29971,2.73845
39,-7.30633,2.74443
39,-7.30948,2.74724
39,-7.31267,2.74966
39,-7.31787,2.75379
39,-7.3285,2.76195
39,-7.33349,2.77125
39,-7.33355,2.77231
40,-6.80115,2.3065
40,-6.80356,2.30792
40,-6.82969,2.30741
40,-6.84408,2.30689
40,-6.89472,2.30599
40,-6.92864,2.30281
40,-6.96758,2.30449
40,-6.98111,2.30484
40,-6.99453,2.30461
40,-6.99679,2.30742
40,-6.99757,2.32455
40,-6.99847,2.34154
40,-6.99931,2.36362
40,-6.99988,2.38632
40,-7.00044,2.43643
40,-7.00149,2.47039
40,-7.00219,2.50351
40,-7.00246,2.51546
40,-7.00151,2.52284
40,-7.00242,2.52638
40,-7.00264,2.53174
40,-7.00422,2.56855
40,-7.00408,2.56997
40,-7.0039,2.57059
40,-7.00405,2.57513
40,-7.01974,2.58075
40,-7.05195,2.58577
40,-7.07416,2.58908
40,-7.09152,2.59133
40,-7.10183,2.59298
40,-7.11383,2.5961
40,-7.12806,2.60458
40,-7.14429,2.61729
40,-7.16576,2.63452
40,-7.19055,2.65417
40,-7.20476,2.66597
40,-7.22275,2.67983
40,-7.23522,2.6895
40,-7.26799,2.71537
40,-7.27222,2.71864
40,-7.28212,2.72621
40,-7.29655,2.73726
40,-7.30286,2.74275
40,-7.30886,2.74808
40,-7.31101,2.75004
40,-7.30989,2.74871
40,-7.31298,2.75174
40,-7.32509,2.76032
40,-7.33235,2.77068
41,-6.80213,2.30762
41,-6.8399,2.30693
41,-6.89038,2.30573
41,-6.9089,2.30502
41,-6.92483,2.30258
41,-6.94372,2.30124
41,-6.96519,2.30341
41,-6.99348,2.30396
41,-6.99758,2.31111
41,-6.99906,2.33929
41,-7.00007,2.38718
41,-7.00009,2.40544
41,-7.00024,2.41706
41,-7.00078,2.44311
41,-7.00073,2.44415
41,-7.00172,2.47926
41,-7.00253,2.51443
41,-7.00194,2.5225
41,-7.00279,2.52668
41,-7.003,2.5359
41,-7.00446,2.57244
41,-7.00489,2.57411
41,-7.00453,2.57437
41,-7.00428,2.57526
41,-7.02374,2.58198
41,-7.04299,2.58522
41,-7.07043,2.58924
41,-7.08381,2.59096
41,-7.09049,2.59193
41,-7.10289,2.59414
41,-7.11276,2.59664
41,-7.12848,2.60613
41,-7.14305,2.61713
41,-7.17705,2.64312
41,-7.19251,2.65532
41,-7.19447,2.65695
41,-7.19464,2.65746
41,-7.20951,2.6696
41,-7.22387,2.68039
41,-7.23822,2.69144
41,-7.24644,2.69807
41,-7.25324,2.70341
41,-7.26316,2.71151
41,-7.27429,2.72047
41,-7.28749,2.73162
41,-7.3053,2.74629
41,-7.31158,2.75148
41,-7.31794,2.75654
41,-7.32118,2.75881
41,-7.32202,2.75851
41,-7.32669,2.76168
41,-7.33193,2.76788
42,-6.80225,2.30708
42,-6.82443,2.30739
42,-6.84049,2.30709
42,-6.87775,2.30725
42,-6.89664,2.30727
42,-6.93034,2.30384
42,-6.96133,2.30515
42,-6.99085,2.30528
42,-6.99496,2.30527
42,-6.99802,2.33657
42,-6.99852,2.34911
42,-6.99934,2.37155
42,-6.99945,2.38769
42,-6.9997,2.39594
42,-6.99987,2.40456
42,-7.00015,2.42011
42,-7.00026,2.44351
42,-7.00101,2.47788
42,-7.0014,2.50364
42,-7.00168,2.51431
42,-7.00092,2.52331
42,-7.00178,2.52592
42,-7.00272,2.54335
42,-7.00374,2.56628
42,-7.00393,2.57146
42,-7.00384,2.57182
42,-7.00379,2.57509
42,-7.02384,2.58189
42,-7.03587,2.58391
42,-7.05561,2.58653
42,-7.0807,2.59
42,-7.08145,2.59005
42,-7.09377,2.59165
42,-7.10273,2.59307
42,-7.11394,2.59614
42,-7.1276,2.60465
42,-7.14314,2.61678
42,-7.15758,2.62833
42,-7.18359,2.64871
42,-7.20271,2.66394
42,-7.22563,2.68169
42,-7.23556,2.68964
42,-7.24513,2.69771
42,-7.25294,2.70404
42,-7.26518,2.71399
42,-7.27528,2.72182
42,-7.28921,2.73273
42,-7.30403,2.74458
42,-7.31164,2.75091
42,-7.32061,2.75766
42,-7.32213,2.75887
42,-7.3258,2.76164
42,-7.33171,2.77152
43,-6.80083,2.30626
43,-6.80302,2.30765
43,-6.81004,2.30791
43,-6.834,2.307
43,-6.8551,2.30648
43,-6.89593,2.30596
43,-6.9083,2.30561
43,-6.92063,2.30397
43,-6.93301,2.30186
43,-6.94683,2.30174
43,-6.96919,2.30427
43,-6.98122,2.30467
43,-6.99315,2.30449
43,-6.99683,2.30617
43,-6.99759,2.32841
43,-6.99805,2.33774
43,-6.99884,2.35747
43,-6.99957,2.37059
43,-6.99952,2.38104
43,-6.99942,2.39668
43,-6.99972,2.43076
43,-7.00019,2.44087
43,-7.00007,2.44736
43,-7.00093,2.47979
43,-7.00155,2.49668
43,-7.00168,2.51494
43,-7.00068,2.52248
43,-7.00186,2.52597
43,-7.00249,2.54377
43,-7.00321,2.55822
43,-7.00319,2.57295
43,-7.00338,2.57367
43,-7.00333,2.57548
43,-7.01541,2.58009
43,-7.04231,2.58465
43,-7.05359,2.58604
43,-7.06001,2.58643
43,-7.06539,2.58686
43,-7.07206,2.58806
43,-7.07699,2.58914
43,-7.07904,2.58904
43,-7.08788,2.58971
43,-7.10162,2.59212
43,-7.11442,2.59568
43,-7.12374,2.60137
43,-7.13499,2.61033
43,-7.15857,2.62867
43,-7.17072,2.63834
43,-7.17801,2.64388
43,-7.18948,2.65323
43,-7.19822,2.66045
43,-7.20583,2.66701
43,-7.21268,2.67291
43,-7.22731,2.68448
43,-7.24179,2.69599
43,-7.24753,2.70075
43,-7.25345,2.70573
43,-7.28729,2.73077
43,-7.30113,2.74161
43,-7.30574,2.74535
43,-7.30763,2.74661
43,-7.3096,2.74859
43,-7.31682,2.75388
43,-7.32119,2.75727
43,-7.32301,2.7586
43,-7.32772,2.76083
43,-7.33302,2.7704
44,-6.80232,2.30623
44,-6.80466,2.30737
44,-6.83833,2.30642
44,-6.86818,2.30602
44,-6.89411,2.30577
44,-6.91051,2.30524
44,-6.93069,2.30255
44,-6.94856,2.30239
44,-6.96493,2.30329
44,-6.98536,2.30371
44,-6.99589,2.30407
44,-6.99888,2.33717
44,-6.99948,2.36063
44,-6.99986,2.37352
44,-7.00012,2.3834
44,-7.00005,2.39751
44,-7.0006,2.42104
44,-7.00083,2.4291
44,-7.00095,2.44333
44,-7.00158,2.46967
44,-7.00231,2.48906
44,-7.00239,2.51145
44,-7.00164,2.52364
44,-7.00218,2.52567
44,-7.00354,2.53493
44,-7.00466,2.56637
44,-7.00469,2.5751
44,-7.02323,2.58153
44,-7.04205,2.58448
44,-7.06787,2.58718
44,-7.08759,2.58972
44,-7.10386,2.59221
44,-7.11385,2.59485
44,-7.12928,2.60485
44,-7.15119,2.62264
44,-7.18351,2.64941
44,-7.19223,2.65625
44,-7.21578,2.67547
44,-7.23002,2.68704
44,-7.25609,2.70819
44,-7.27206,2.72108
44,-7.28144,2.72902
44,-7.29362,2.73868
44,-7.30679,2.74895
44,-7.31082,2.74879
44,-7.31305,2.75014
44,-7.31631,2.75319
44,-7.32651,2.76078
44,-7.33163,2.77127
45,-6.80137,2.30644
45,-6.80363,2.30759
45,-6.84862,2.30634
45,-6.89883,2.30529
45,-6.93064,2.3017
45,-6.9646,2.30343
45,-6.97881,2.30404
45,-6.99022,2.30395
45,-6.99585,2.30405
45,-6.99803,2.32454
45,-6.99902,2.34546
45,-6.99945,2.36746
45,-6.99948,2.37783
45,-6.99953,2.39464
45,-6.99982,2.41412
45,-7.00011,2.44278
45,-7.00022,2.446
45,-7.00029,2.45103
45,-7.0013,2.48798
45,-7.00182,2.51655
45,-7.00171,2.52196
45,-7.00154,2.52532
45,-7.00239,2.52994
45,-7.00411,2.57449
45,-7.01456,2.58004
45,-7.03388,2.58357
45,-7.05863,2.58714
45,-7.07511,2.58986
45,-7.08225,2.59113
45,-7.09673,2.59339
45,-7.10679,2.59532
45,-7.11812,2.59954
45,-7.14196,2.61688
45,-7.20662,2.6676
45,-7.22638,2.68304
45,-7.24631,2.69916
45,-7.25482,2.70576
45,-7.29064,2.73386
45,-7.30045,2.74179
45,-7.30482,2.74603
45,-7.31238,2.75241
45,-7.32142,2.75884
45,-7.32313,2.75953
45,-7.32597,2.76104
45,-7.33113,2.76522
45,-7.33284,2.77129
46,-6.80086,2.30711
46,-6.81046,2.30817
46,-6.84265,2.30753
46,-6.86522,2.30742
46,-6.89522,2.3071
46,-6.91543,2.30578
46,-6.93129,2.30347
46,-6.96793,2.30505
46,-6.99506,2.30487
46,-6.99754,2.32268
46,-6.9983,2.33787
46,-6.99889,2.35171
46,-6.99937,2.36297
46,-6.99993,2.38659
46,-7.00051,2.43379
46,-7.00089,2.44848
46,-7.0013,2.45021
46,-7.00216,2.4913
46,-7.00238,2.51506
46,-7.00164,2.52407
46,-7.00195,2.52599
46,-7.00339,2.55563
46,-7.00389,2.56712
46,-7.00391,2.57531
46,-7.02674,2.58267
46,-7.06743,2.58816
46,-7.07515,2.58925
46,-7.07681,2.5893
46,-7.09356,2.59124
46,-7.10474,2.59326
46,-7.11449,2.59607
46,-7.12334,2.60123
46,-7.13321,2.60939
46,-7.14334,2.61734
46,-7.16831,2.63732
46,-7.17733,2.64448
46,-7.19877,2.66256
46,-7.20976,2.67075
46,-7.2149,2.67129
46,-7.21365,2.67202
46,-7.22157,2.67899
46,-7.24025,2.69426
46,-7.24761,2.70127
46,-7.25859,2.71106
46,-7.26979,2.7196
46,-7.28739,2.73314
46,-7.2986,2.74168
46,-7.30574,2.74723
46,-7.30843,2.74962
46,-7.31899,2.75728
46,-7.32471,2.76135
46,-7.33207,2.77091
47,-6.80005,2.30884
47,-6.80176,2.36957
47,-6.80312,2.39661
47,-6.80379,2.42522
47,-6.80453,2.45108
47,-6.80536,2.48166
47,-6.80577,2.49255
47,-6.80619,2.49956
47,-6.80611,2.50008
47,-6.80623,2.50712
47,-6.80649,2.51436
47,-6.80656,2.51668
47,-6.80659,2.51694
47,-6.80644,2.5191
47,-6.80689,2.5266
47,-6.80687,2.52877
47,-6.80748,2.53729
47,-6.80763,2.53782
47,-6.80769,2.53867
47,-6.82152,2.54358
47,-6.83024,2.54514
47,-6.84047,2.54673
47,-6.85609,2.54946
47,-6.88133,2.55445
47,-6.89127,2.55617
47,-6.89903,2.55777
47,-6.89919,2.55768
47,-6.91538,2.56019
47,-6.92654,2.56149
47,-6.94187,2.56428
47,-6.96409,2.56908
47,-6.97832,2.57257
47,-7.01496,2.5805
47,-7.03655,2.58409
47,-7.06415,2.58791
47,-7.07689,2.58978
47,-7.08309,2.59057
47,-7.09136,2.59189
47,-7.10096,2.59369
47,-7.11165,2.59618
47,-7.12374,2.60243
47,-7.18166,2.6473
47,-7.1927,2.65563
47,-7.20855,2.66836
47,-7.23087,2.6861
47,-7.24078,2.69394
47,-7.25106,2.70238
47,-7.26462,2.71341
47,-7.27686,2.7235
47,-7.28728,2.73148
47,-7.29264,2.73529
47,-7.31529,2.75287
47,-7.32091,2.75698
47,-7.322,2.75763
47,-7.32615,2.76024
47,-7.3334,2.77133
48,-6.80004,2.30894
48,-6.80144,2.35317
48,-6.80135,2.35969
48,-6.80117,2.3666
48,-6.80162,2.37336
48,-6.80256,2.38337
48,-6.80305,2.39812
48,-6.80367,2.41139
48,-6.80447,2.43165
48,-6.80563,2.45045
48,-6.80578,2.45643
48,-6.81106,2.45867
48,-6.83544,2.45742
48,-6.84933,2.45675
48,-6.87145,2.4559
48,-6.89396,2.45427
48,-6.92022,2.45464
48,-6.9514,2.45524
48,-6.96233,2.45493
48,-6.97293,2.45383
48,-6.97613,2.45554
48,-6.97578,2.46792
48,-6.97675,2.47078
48,-6.99429,2.47215
48,-7.00106,2.4731
48,-7.00207,2.47873
48,-7.00349,2.51451
48,-7.00333,2.52428
48,-7.00385,2.5276
48,-7.00483,2.5669
48,-7.00431,2.56621
48,-7.00447,2.57524
48,-7.01768,2.58002
48,-7.05588,2.58641
48,-7.06303,2.5877
48,-7.08905,2.5907
48,-7.10195,2.59256
48,-7.11316,2.59563
48,-7.12353,2.60143
48,-7.16721,2.63553
48,-7.18324,2.64747
48,-7.18809,2.65177
48,-7.19142,2.65442
48,-7.19757,2.65906
48,-7.20451,2.66458
48,-7.21388,2.67211
48,-7.22036,2.67721
48,-7.24406,2.69746
48,-7.25581,2.70706
48,-7.27253,2.72089
48,-7.27579,2.72292
48,-7.2797,2.72443
48,-7.29023,2.73215
48,-7.29955,2.73966
48,-7.30479,2.74394
48,-7.3099,2.74824
48,-7.31139,2.74908
48,-7.31549,2.75232
48,-7.31985,2.75564
48,-7.32108,2.75639
48,-7.32827,2.76201
48,-7.33274,2.76909
49,-7.32472,2.86396
49,-7.31481,2.86517
49,-7.29877,2.86819
49,-7.27968,2.87018
49,-7.2683,2.87087
49,-7.24988,2.87143
49,-7.23135,2.8725
49,-7.2057,2.87326
49,-7.19599,2.87339
49,-7.18198,2.87381
49,-7.16553,2.87479
49,-7.13253,2.87592
49,-7.12636,2.87395
49,-7.12344,2.87294
49,-7.11314,2.86772
49,-7.10979,2.85748
49,-7.10978,2.84229
49,-7.11055,2.83885
49,-7.10757,2.83152
49,-7.09314,2.82021
49,-7.08225,2.81508
49,-7.07039,2.81079
49,-7.0476,2.79901
49,-7.01939,2.78429
49,-7.00962,2.77915
49,-6.99939,2.77693
49,-6.99842,2.77721
49,-6.99986,2.77697
49,-6.98823,2.7752
49,-6.97988,2.774
49,-6.96153,2.77121
49,-6.94927,2.76945
49,-6.92534,2.76746
49,-6.90729,2.76628
49,-6.89629,2.76436
49,-6.88437,2.76225
49,-6.86241,2.75856
49,-6.83917,2.75119
49,-6.83165,2.74934
49,-6.82874,2.74835
49,-6.82784,2.74811
49,-6.82588,2.74809
49,-6.82258,2.74791
49,-6.81813,2.74779
49,-6.80675,2.74847
49,-6.7933,2.74627
49,-6.78634,2.7438
49,-6.76412,2.74549
49,-6.75103,2.7447
49,-6.74419,2.7433
50,-7.32136,2.86097
50,-7.31295,2.86243
50,-7.29869,2.86489
50,-7.27414,2.86739
50,-7.25683,2.86886
50,-7.21997,2.87082
50,-7.20744,2.87166
50,-7.19986,2.87283
50,-7.19859,2.87332
50,-7.19365,2.87353
50,-7.16292,2.87433
50,-7.14637,2.87515
50,-7.13509,2.87599
50,-7.12718,2.87396
50,-7.11618,2.86691
50,-7.11303,2.85193
50,-7.11369,2.84326
50,-7.11199,2.83498
50,-7.09242,2.81823
50,-7.07414,2.80914
50,-7.06951,2.80744
50,-7.06132,2.80509
50,-7.04553,2.79724
50,-7.01139,2.78021
50,-6.99071,2.77538
50,-6.97017,2.77224
50,-6.95339,2.76984
50,-6.93395,2.7673
50,-6.91754,2.76675
50,-6.90106,2.76508
50,-6.87903,2.7602
50,-6.85918,2.75424
50,-6.83525,2.74694
50,-6.82457,2.74332
50,-6.81854,2.74317
50,-6.80979,2.74329
50,-6.79996,2.74281
50,-6.78927,2.74229
50,-6.78131,2.74215
50,-6.75639,2.74121
50,-6.74452,2.73936
51,-7.32088,2.86312
51,-7.31684,2.86372
51,-7.30292,2.8657
51,-7.28948,2.86769
51,-7.27107,2.86893
51,-7.22585,2.87095
51,-7.20858,2.87143
51,-7.1856,2.87324
51,-7.14077,2.87489
51,-7.1286,2.87471
51,-7.12465,2.87328
51,-7.11313,2.86634
51,-7.11064,2.84992
51,-7.11152,2.84416
51,-7.1124,2.8432
51,-7.11095,2.83684
51,-7.09015,2.82128
51,-7.06726,2.80848
51,-7.04471,2.79657
51,-7.03744,2.79262
51,-7.02789,2.78689
51,-7.02134,2.78335
51,-7.01143,2.77861
51,-7.00798,2.77766
51,-7.00472,2.77788
51,-6.98644,2.77491
51,-6.97699,2.77374
51,-6.94069,2.76855
51,-6.92744,2.7674
51,-6.91482,2.76711
51,-6.90389,2.76661
51,-6.89004,2.7639
51,-6.87312,2.75958
51,-6.85178,2.75353
51,-6.82772,2.74706
51,-6.82642,2.74693
51,-6.82369,2.74553
51,-6.81108,2.74553
51,-6.78744,2.74487
51,-6.78499,2.74423
51,-6.7621,2.74505
51,-6.75108,2.74507
51,-6.74508,2.74403
52,-7.32459,2.86459
52,-7.32418,2.86516
52,-7.31856,2.86632
52,-7.29994,2.8686
52,-7.28779,2.8694
52,-7.2735,2.87009
52,-7.25012,2.87081
52,-7.21937,2.87169
52,-7.19738,2.87286
52,-7.19437,2.87305
52,-7.18753,2.87347
52,-7.13518,2.87557
52,-7.12421,2.8734
52,-7.11682,2.86876
52,-7.11196,2.84655
52,-7.11154,2.83827
52,-7.10493,2.83017
52,-7.08977,2.8212
52,-7.0781,2.81491
52,-7.0523,2.80233
52,-7.03103,2.79134
52,-7.01422,2.78364
52,-6.99954,2.77907
52,-6.99191,2.77786
52,-6.97789,2.77572
52,-6.94392,2.77063
52,-6.92839,2.76893
52,-6.90852,2.76862
52,-6.89425,2.76738
52,-6.86806,2.76034
52,-6.83645,2.75161
52,-6.82882,2.74948
52,-6.82216,2.74674
52,-6.80582,2.74655
52,-6.78861,2.74616
52,-6.7743,2.74594
52,-6.75727,2.74589
52,-6.74416,2.74437
53,-7.32498,2.86478
53,-7.32497,2.86543
53,-7.31212,2.86826
53,-7.29863,2.87026
53,-7.27674,2.87152
53,-7.23812,2.87264
53,-7.22476,2.87335
53,-7.22308,2.87319
53,-7.21792,2.87287
53,-7.20991,2.87286
53,-7.19719,2.87349
53,-7.19551,2.87498
53,-7.19484,2.8757
53,-7.18345,2.8762
53,-7.17332,2.87636
53,-7.16017,2.8767
53,-7.13389,2.8782
53,-7.11744,2.86963
53,-7.11398,2.86131
53,-7.11395,2.85382
53,-7.11432,2.84668
53,-7.11258,2.83815
53,-7.09897,2.82626
53,-7.08064,2.81563
53,-7.06529,2.80658
53,-7.03944,2.79275
53,-7.01871,2.78256
53,-7.00773,2.77815
53,-6.99598,2.77662
53,-6.99351,2.77644
53,-6.98837,2.77603
53,-6.97802,2.77441
53,-6.94045,2.76862
53,-6.9125,2.76702
53,-6.90174,2.76643
53,-6.88333,2.76272
53,-6.84224,2.75205
53,-6.8248,2.74722
53,-6.82343,2.74714
53,-6.81945,2.74619
53,-6.79871,2.74608
53,-6.78715,2.74548
53,-6.77049,2.74508
53,-6.74779,2.7441
54,-7.32574,2.86483
54,-7.31364,2.86596
54,-7.30106,2.86788
54,-7.2859,2.86916
54,-7.27235,2.87
54,-7.23014,2.87173
54,-7.21253,2.87217
54,-7.19979,2.8729
54,-7.19758,2.87312
54,-7.1969,2.87344
54,-7.18801,2.87428
54,-7.17018,2.87489
54,-7.14941,2.87591
54,-7.13577,2.87617
54,-7.11826,2.87058
54,-7.11143,2.8434
54,-7.11103,2.83954
54,-7.1088,2.83514
54,-7.0898,2.82151
54,-7.06043,2.80597
54,-7.05109,2.80171
54,-7.04787,2.80024
54,-7.03545,2.79342
54,-7.02302,2.787
54,-7.01975,2.78532
54,-7.01039,2.78022
54,-7.00941,2.77967
54,-7.0079,2.77861
54,-6.99052,2.77534
54,-6.9448,2.76877
54,-6.93496,2.76753
54,-6.92356,2.7668
54,-6.9137,2.7668
54,-6.9037,2.76683
54,-6.88376,2.76299
54,-6.86345,2.75761
54,-6.8459,2.75275
54,-6.83566,2.74966
54,-6.82752,2.74741
54,-6.82334,2.74548
54,-6.80342,2.74555
54,-6.7873,2.74477
54,-6.78016,2.74414
54,-6.76665,2.74441
54,-6.75171,2.74401
54,-6.74462,2.74279
55,-7.32515,2.86282
55,-7.31483,2.86403
55,-7.30279,2.86566
55,-7.27188,2.86858
55,-7.21298,2.87071
55,-7.19259,2.87163
55,-7.19011,2.87096
55,-7.18027,2.86554
55,-7.16465,2.85709
55,-7.14112,2.84584
55,-7.13451,2.84233
55,-7.12412,2.8372
55,-7.10989,2.83543
55,-7.09688,2.82569
55,-7.08821,2.81989
55,-7.07873,2.81476
55,-7.06468,2.80789
55,-7.03516,2.79197
55,-7.01022,2.77953
55,-6.99873,2.77646
55,-6.99708,2.77681
55,-6.98527,2.7749
55,-6.95691,2.77075
55,-6.94526,2.7692
55,-6.92773,2.76749
55,-6.91639,2.76699
55,-6.90316,2.76582
55,-6.87992,2.76124
55,-6.832,2.74793
55,-6.82676,2.7466
55,-6.82064,2.74434
55,-6.81511,2.74432
55,-6.79545,2.74457
55,-6.78652,2.7441
55,-6.77937,2.74332
55,-6.75402,2.74292
55,-6.74617,2.74199
56,-7.32701,2.86461
56,-7.31682,2.86614
56,-7.29955,2.86877
56,-7.28766,2.86966
56,-7.27531,2.8702
56,-7.25379,2.8717
56,-7.23413,2.87263
56,-7.21551,2.87311
56,-7.19784,2.87405
56,-7.19594,2.87419
56,-7.18534,2.87494
56,-7.17493,2.87588
56,-7.15331,2.87654
56,-7.13614,2.87698
56,-7.12899,2.87552
56,-7.12301,2.87255
56,-7.11637,2.8686
56,-7.11148,2.86175
56,-7.11153,2.84778
56,-7.10903,2.83548
56,-7.09137,2.82261
56,-7.03299,2.79216
56,-7.0114,2.78139
56,-6.99561,2.77751
56,-6.9942,2.77664
56,-6.98778,2.77564
56,-6.96398,2.77228
56,-6.94087,2.76889
56,-6.91314,2.76673
56,-6.90043,2.76544
56,-6.88869,2.76333
56,-6.86956,2.75858
56,-6.83284,2.74857
56,-6.82401,2.74545
56,-6.81155,2.74583
56,-6.79499,2.74529
56,-6.78668,2.74421
56,-6.77909,2.74424
56,-6.75347,2.74384
56,-6.745,2.74281
57,-7.32042,2.86552
57,-7.31562,2.86592
57,-7.29947,2.86816
57,-7.28591,2.86919
57,-7.26773,2.87028
57,-7.25514,2.87051
57,-7.21262,2.87153
57,-7.20281,2.87195
57,-7.19507,2.87276
57,-7.19035,2.87119
57,-7.17109,2.86164
57,-7.16243,2.85761
57,-7.14913,2.85179
57,-7.1307,2.84294
57,-7.12198,2.83841
57,-7.11128,2.83638
57,-7.10579,2.83232
57,-7.08634,2.81964
57,-7.06408,2.80804
57,-7.04204,2.79669
57,-7.03144,2.79132
57,-7.02109,2.78614
57,-7.0062,2.77952
57,-6.99951,2.77794
57,-6.99136,2.77579
57,-6.98346,2.77433
57,-6.94733,2.76862
57,-6.91745,2.76656
57,-6.90364,2.76597
57,-6.89054,2.76376
57,-6.86999,2.75873
57,-6.85666,2.75529
57,-6.84401,2.75227
57,-6.8327,2.74927
57,-6.82342,2.74597
57,-6.80261,2.74472
57,-6.78727,2.74444
57,-6.77968,2.74371
57,-6.75746,2.74394
57,-6.74442,2.74262
58,-7.32356,2.86472
58,-7.31234,2.8667
